Date/Time,ABBEY DRIVE FLOW,ANNIESLAND ROAD FLOW,BALDWIN AVE FLOW,BALMORAL STREET FLOW,BLAIRDARDIE ROAD FLOW,BROOMHILL DRIVE FLOW,BUNHOUSE DMA,CAIRNTOUL DRIVE FLOW,CHAMBERLANE ROAD PCC FLOW,CLARENCE DRIVE FLOW,CROSS PARK DMA FLOW,CROWN ROAD NORTH DOWNSTREAM,CULLEN PACKAGING 1 FLOW,CULLEN PACKAGING MAIN FLOW,DANES CRESCENT DMA FLOW,DAWSHOLM RECYCLING FLOW,DUMBARTON RD EXPORT Z0046D01 FLOW,DUMBARTON ROAD THORNWOOD DRIVE,DYKE ROAD,EDZELL STREET DOWNSTREAM,ERISKA AVE FLOW,FORTH ROAD Z0330D04 FLOW,FULTON STREET,GARTNAVEL HOSPITAL 80MM FLOW,GARTNAVEL HOSPITAL SINGLE FLOW,GLASGOW UNI FLOW,GLASGOW UNI JOSEPH BLACK FLOW,GLENKIRK DR Z0313D03 FLOW,ILAY AVENUE FLOW 1,KELVINHAUGH STREET FLOW,LAWRENCE STREET FLOW,LINCOLN AVENUE,M4 ANNIESLAND CROSS TRUNK MAIN METER,MILNGAVIE DSR 2006 NS569753 AUCH M4 MAIN FLOW,MOORHOUSE AVENUE FLOW,OLD DUMBARTON RD FLOW,ORMINSTON AVENUE FLOW,PARTICK DMA PRV FLOW,PARTICKHILL RF FLOW,SPEIRSHALL CLOSE PRV FLOW,SUCHIEHALL ST Z0332D13 FLOW,UNIVERSITY AVENUE FLOW,WHITECROOKS STREET FLOW,WHITTINGHAM DRIVE FLOW,WOODCROFT AVENUE FLOW,YORKHILL A E FLOW,MILNGAVIE DSR 2006 NS569753 AUCH M3 MAIN FLOW,MERKLAND STREET DMA ,CROW ROAD TM PRV ,M4 DRYMEN ROAD TM,M4 DUMBARTON RD DERBY,MILNGAVIE DSR INLET (MILNGAVIE CWT),MILNGAVIE DSR INLET (BALMORE CWT)
01/07/2022 15:30,4.56,14.38,6.57,5.58,10.78,5.93,2.94,7.99,0.84,7.48,5.99,4.7,0,0.06,3.86,0,22.1,14.78,10.52,12.73,11.99,5.38,22.72,0.7,2.72,2.99,0.96,9.83,2.92,4.87,12.02,17.84,151.22,317.74,8.3,9.39,8.27,6.2,10.11,52.61,6.23,9.32,12.13,7.7,5.12,1.29,-373.57,0,0,0,0,0,0
01/07/2022 15:45,4.14,14.47,6.58,6.22,9.07,9.4,2.89,8.64,1.59,8.37,6.07,4.41,0,0.03,3.9,0.01,20.76,19.52,10.96,12.68,12.98,5.2,22.27,0.58,2.69,3.19,0.98,9.24,3.18,3.77,11.59,12.23,74.58,327.78,8.59,7.73,8.34,6.49,10.52,52.27,5.88,7.32,11.78,7.11,5.52,1.31,-373.57,0,0,0,0,0,0
01/07/2022 16:00,4.39,14.78,6.61,7.34,10.51,11.47,2.78,11.3,1.82,7.91,6.01,4.4,0,0.01,3.63,0.21,24.13,19.84,10.27,12.61,16.68,5.58,23.89,0.18,2.76,4.32,0.97,9.71,3.64,4.37,11.16,13.24,138.68,351.7,8.46,8.64,8.38,6.38,10.46,52.92,5.6,8.26,11.42,6.89,5.69,1.23,-373.57,0,0,0,0,0,0
01/07/2022 16:15,4.68,14.49,7.37,5.62,9.58,9.62,3.14,18.37,0.61,8.07,5.92,4.34,0,0.02,3.98,0.44,20.43,15.52,10.63,12.46,23,5.93,25.81,0.38,5.81,3.81,1,9.67,4.32,4.57,11.39,13.97,117.38,331.13,7.71,7.64,8.93,6.1,10.29,50.71,5.69,7.69,12.08,10.57,5.44,0.91,-373.57,0,0,0,0,0,0
01/07/2022 16:30,6.37,14.46,7.62,5.87,10.27,6.39,2.89,9.24,1.06,8.61,5.93,4.59,0,0.03,3.88,0.16,21.27,13.81,10.54,11.84,14.8,5.92,26.31,0.2,4.02,3.36,1.01,9.83,3.46,4.23,10.93,11.46,180.42,332.56,7.68,9.37,8.58,6.07,10.81,48.4,5.97,7.76,11.82,9.19,5.04,0.74,-373.57,0,0,0,0,0,0
01/07/2022 16:45,4.8,15.14,6.91,6.04,10.12,5.68,3.92,13.56,0.8,9.22,6.41,4.64,0,0.03,3.8,0.3,20.93,13.79,11.34,13.18,18.19,5.96,26.16,0.21,3.96,3.27,1.03,9.84,3.78,5.77,10.81,10,31.98,348.35,7.84,8.59,8.88,5.77,10.02,49.76,5.94,9.49,11.91,8.82,5.04,0.61,-373.57,0,0,0,0,0,0
01/07/2022 17:00,4.98,15.71,7.64,5.4,9.98,5.98,2.93,8.88,1.52,8.57,6.81,4.52,0,0.04,3.64,0.04,22.32,14.19,11.3,14.02,14.28,6.44,25.8,0.24,7.27,3.36,1.02,10.27,3.19,3.94,10.63,12.66,77,336.39,7.83,9.56,9.12,6.63,11.04,53.64,6.32,7.51,13.56,15.58,4.96,0.49,-373.57,0,0,0,0,0,0
01/07/2022 17:15,4.67,14.87,7.14,5.59,10.12,6.14,2.57,19.17,1.97,8.54,6.99,4.69,0,0.01,3.96,0.24,23.07,16.71,12.48,13.51,25.24,6.26,25.79,0.54,7.51,3.36,1.02,10.23,3.5,4.34,11.48,12.67,78.42,345,7.66,9.06,9.06,5.93,10.77,53.38,6.43,6.86,13.64,15.87,5.02,0.43,-373.57,0,0,0,0,0,0
01/07/2022 17:30,4.49,15.37,6.82,5.47,13.66,8.72,3.02,13.36,1.01,9.04,7.28,5.18,0,1.76,3.68,0.07,22.57,16.08,12.06,13.76,19.17,6.7,25.01,0.28,6.31,2.89,1.01,10.49,4.91,6.7,11.57,16.81,64.75,335.19,8.31,8.37,8.14,6.32,10.48,54.77,6.02,6.41,13.23,10.99,5.54,0.71,-373.57,0,0,0,0,0,0
01/07/2022 17:45,4.79,16.14,7.29,5.62,11.38,6.4,3.07,14.79,1.12,9.74,6.68,4.96,0,0.01,4.36,0,23.87,14.41,12.59,12.69,20.22,6.63,26.18,0.32,5.59,2.74,1.01,10.94,3.78,4.26,11.91,13.46,97.94,341.17,8.53,9.2,9,6.32,11.79,55.38,6.68,5.62,13.72,10.24,6.07,1.26,-373.57,0,0,0,0,0,0
01/07/2022 18:00,4.8,15.61,7.3,6.17,11.04,6.33,3.01,11.2,1.24,9.33,6.7,4.71,0,0.01,4.64,0,20.64,15.43,12.46,12.9,16.86,7.18,25.44,0,6.77,2.9,0.98,11.12,3.27,6.71,10.97,13.37,121.59,348.83,8.34,9.1,9.48,6.18,10.76,51.49,5.91,6.88,12.37,11.9,5.9,1.24,-373.57,0,0,0,0,0,0
01/07/2022 18:15,4.8,15.8,7.26,6.84,12.32,6.69,3.38,10.53,1.44,9.38,7.06,4.89,0,1.61,3.97,0,20.24,14.61,12.5,13.06,15.76,6.64,26.01,0,4.41,2.94,0.9,10.53,5.18,4.9,10.96,14.93,43.52,350.74,8.48,8.38,10,6.39,10.16,52.77,6.26,8.66,12.5,10.23,5.49,1,-373.57,0,0,0,0,0,0
01/07/2022 18:30,5.4,16.02,7.22,5.78,11.28,6.09,3.36,13.93,2.77,10.41,6.54,5.18,0,0,3.99,0,21.08,15.71,12.33,13.6,18.72,7.49,24.64,0,3,2.48,0.81,9.84,3.44,4.99,12.21,13.08,143.95,362.22,8.31,9.16,10.18,6.14,11.66,53.5,6.21,5.26,13.5,7.9,6.01,0.79,-373.57,0,0,0,0,0,0
01/07/2022 18:45,5.74,16.81,6.52,6.07,11.21,7.31,3.21,10.17,1.71,9.96,6.56,5.72,0,0.02,4.21,0,21.53,15.9,11.6,13.77,15.22,6.99,25.32,0,2.38,3.49,0.78,10.49,3.84,6.24,11.54,13.14,137.26,357.91,8.28,8.56,10.4,6.06,11.1,51.91,6.27,5.96,13.93,7.06,5.88,0.63,-373.57,0,0,0,0,0,0
01/07/2022 19:00,6.2,16.66,6.93,5.56,11.64,7.46,3.29,16.24,2.56,10.12,6.57,5.87,0,0,4.09,0,20.7,16.41,11.92,14.67,21.26,7.11,26.16,0.06,2.36,2.74,0.76,9.91,3.72,4.56,11.76,15.23,124.01,347.87,7.74,9.27,10.54,7.34,12.31,51.73,6.6,6,13.46,7.37,5.87,0.5,-373.57,0,0,0,0,0,0
01/07/2022 19:15,6.01,16.89,7.46,5.87,10.26,7.62,3.41,13.94,2.87,10.27,7.01,5.41,0,0.09,4.09,0,21.28,18.21,12.56,13.72,18.18,7.11,26.27,0.08,2.33,2.47,0.7,9.84,4.3,6.2,11.11,16.19,138.11,367.48,7.51,8.98,10.62,6.58,12.03,53.51,6.58,5.69,13.23,7.41,5.87,0.42,-373.57,0,0,0,0,0,0
01/07/2022 19:30,5.59,15.79,6.84,6.26,10.01,9.24,3.3,14.67,2.73,9.4,6.54,5.37,0,0,4.33,0,21.79,17.96,11.7,12.83,19.27,6.81,24.42,0,2.44,2.42,0.71,10.61,3.98,4.7,10.98,15.28,98.22,342.13,8.47,9.26,10.21,5.7,10.62,51.39,6.71,5.29,12.77,7.99,6.41,0.4,-373.57,0,0,0,0,0,0
01/07/2022 19:45,5.02,15.3,6.36,6.38,9.82,9.7,3.42,11.99,1.89,9.82,6.76,4.99,0,0,3.44,0,18.2,20.21,11.36,11.87,17.08,6.92,24.99,0,4.52,2.34,0.66,10.13,3.81,6.78,12.2,13.03,103.5,322.04,7.97,8.57,9.41,5.2,10.17,48.56,6.37,7.38,11.44,10.39,7.08,0.37,-373.57,0,0,0,0,0,0
01/07/2022 20:00,4.71,16.23,6.64,5.9,9.01,11.31,3.26,12.41,1.66,9.04,6.51,4.79,0,1.02,3.83,0,18.63,18.04,11.01,14.54,17.03,7,24.68,0,4.21,2.33,0.63,9.37,4.16,5.29,11.88,15.98,91.39,324.91,6.97,9.56,8.56,6.07,9.27,51.37,6.06,5.58,12.53,10.24,6.23,0.33,-373.57,0,0,0,0,0,0
01/07/2022 20:15,4.84,16.3,5.77,6.18,11.3,9.56,3.51,13.12,1.28,9.8,6.07,4.51,0,1.84,4.24,0,18.19,16.83,11.28,13.91,18.36,6.2,26.67,0.02,2.39,2.34,0.56,10.24,5.02,6,11.03,15.36,113.18,333.52,7.84,8.66,8.36,7.03,10.84,52.01,6.16,4.98,12.26,11.31,6.14,0.29,-373.57,0,0,0,0,0,0
01/07/2022 20:30,4.32,15.97,6.3,5.43,9.89,6.86,3.24,11.49,1.92,8.34,5.97,4.56,0,0.01,4.04,0,20.04,15.89,10.39,13.76,16.2,6.38,25.27,0,2.2,2.33,0.54,9.81,3.31,5.23,11.04,13.34,94.38,316.3,7.87,8.63,8.59,6.03,9.19,51.5,6.18,5.08,11.19,12.11,6.58,0.29,-373.57,0,0,0,0,0,0
01/07/2022 20:45,4.37,15.57,5.64,5.56,13.28,6.58,3.04,13.88,1.18,8.56,5.94,4.84,0,0,3.84,0,16.24,16.72,10.68,13.76,18.18,6.37,25.06,0.23,2.26,2.67,0.54,9.04,3.3,5.79,10.74,15.65,112.47,318.69,6.77,9.14,8.39,6.39,9.6,49.24,6.36,5.21,10.01,8.27,6.19,0.27,-373.57,0,0,0,0,0,0
01/07/2022 21:00,5.48,15.04,5.92,6.06,10.23,7.12,3.86,12.92,1.98,8.73,6.4,4.16,0,1.38,3.6,0,17.03,15.31,10.71,13.61,17,5.81,22.77,0.12,2.24,2.4,0.54,9.8,4.51,5.44,11.36,15.11,108.91,330.65,7.26,8.52,9.03,6.17,10.22,47.67,6.47,4.77,10.12,7.23,6.1,0.39,-373.57,0,0,0,0,0,0
01/07/2022 21:15,4.18,13.9,6,6.2,9.1,6.57,2.19,9.53,0.52,8.9,6.28,4.72,0,0,3.13,0,16.71,14.29,11.96,12.71,13.77,5.26,24.07,0,2.37,3.16,0.54,9.51,3.02,5.72,11.02,15.46,80.28,323.95,7.84,9.04,8.48,6.31,10.01,46.82,6.13,6.94,10.66,7.13,5.27,1.13,-373.57,0,0,0,0,0,0
01/07/2022 21:30,3.81,13.81,6.1,5.6,10.89,5.78,2.44,12.11,0.67,7.93,6.29,4.81,0,0,3.64,0,15.37,13.64,10.69,11.99,16.22,5.13,23.16,0.02,2.38,2.48,0.53,9.19,3.27,5.03,11.71,11.71,108.34,309.61,7.4,8.09,8.89,5.43,9.87,43.46,5.97,6.89,10.1,7.99,5.24,1.19,-373.57,0,0,0,0,0,0
01/07/2022 21:45,4.18,13.21,5.99,4.87,8.96,5.46,2.39,13.22,0.56,9.04,5.71,4.84,0,1.78,3.94,0,13.59,13.94,9.09,11.07,17.08,4.66,22.22,0,2.68,2.33,0.53,9.19,4.91,6.34,10.71,12.09,83.69,290.47,6.11,9.61,7.92,5.62,9.3,39.61,6,4.96,9.09,8.17,4.78,0.93,-373.57,0,0,0,0,0,0
01/07/2022 22:00,3.94,13.62,6.59,4.66,9.22,5.51,2.09,11.58,0.51,7.98,5.49,4.32,0,2.9,3.13,0,17,15.16,10.73,10.38,15.97,4.58,22.97,0,2.59,2.7,0.53,9.8,5.26,5.37,10.29,13.67,82.98,302.43,6.56,7.47,7.8,6.13,10.21,44.16,6.19,5.01,9.73,8.73,4.98,0.7,-373.57,0,0,0,0,0,0
01/07/2022 22:15,3.51,14.74,5.87,4.88,9.07,8.46,2.07,11.57,1.04,8.56,6.12,4.17,0,0.83,2.92,0.01,15.74,17.6,9.72,11.08,15.71,5.14,22.24,0,2.34,2.38,0.51,9.72,3.66,5.5,11.17,14.27,98.51,295.73,6.47,9.44,8.38,6.52,10.68,41.08,6.26,4.6,9.88,7.76,5.43,0.53,-373.57,0,0,0,0,0,0
01/07/2022 22:30,3.83,14.22,5.31,4.72,8.78,9.42,1.92,11.09,1.57,8.42,6.07,4.31,0.62,0.14,2.92,0.01,13.54,16.74,9.21,10.91,15.37,4.62,20.81,0.27,2.32,2.37,0.51,9.11,3.88,6.2,9.83,11.48,55.49,295.26,5.86,9.68,8.42,5.29,9.27,38.18,6.36,4.76,9.14,7.11,5.27,0.49,-373.57,0,0,0,0,0,0
01/07/2022 22:45,3.49,14.4,5.26,5.32,9.56,9.01,2.21,11.19,1.47,7.6,5.56,4.4,0.74,0.08,3.38,0,13.51,16.83,9.12,11.28,15.48,5,19.82,0.17,2.37,2.38,0.52,8.73,3.84,4.79,10.2,11.73,93.52,292.86,5.96,9.06,7.92,5.12,9.08,37.78,6.21,4.84,8.5,7.62,4.79,0.44,-373.57,0,0,0,0,0,0
01/07/2022 23:00,3.58,13.39,5.03,5.8,8.44,8.43,2.49,10.57,1.94,7.79,5.53,4.47,0.83,2.77,3.22,0,12.91,15.42,8.36,10.6,14.21,5.81,19.39,0,5.66,2.67,0.5,8.56,5.96,6.37,9.93,13.33,66.17,274.69,5.39,7.73,7.77,5.17,8.93,33.99,6.31,7.41,8.14,11.24,4.39,0.38,-373.57,0,0,0,0,0,0
01/07/2022 23:15,3.42,13.26,4.8,5.44,8.12,7.2,2.47,8.71,2.54,7.68,5.88,4.69,0.83,4.89,2.73,0,12.56,14.1,7.57,11.17,12.91,5.21,18.78,0.12,1.93,2.4,0.51,7.93,7.52,5.31,8.96,10.8,82.84,283.3,5.58,10.09,7.13,5.54,9.66,34.91,5.92,5.42,8.64,7.16,4.82,0.33,-373.57,0,0,0,0,0,0
01/07/2022 23:30,3.47,13.16,4.18,5.18,9.58,5.58,2.89,12.56,1.31,8.1,5.33,3.77,0.83,3.76,2.66,0,12.67,13.2,7.89,10.47,17.58,4.38,17.11,0,1.38,2.4,0.51,8.02,7.02,6.23,9.54,10.13,77,257.47,5.43,8.36,6.59,5.12,8.51,33.68,5.24,4.46,8.32,6.98,4.61,0.33,-373.57,0,0,0,0,0,0
01/07/2022 23:45,2.97,12.4,4.32,4.86,7.4,5.79,2.84,6.12,1.14,7.63,5.3,4.01,0.83,3.31,2.46,0,11.12,12.36,7.51,9.86,9.54,3.89,15.89,0,1.32,2.38,0.49,8.02,5.62,6.01,8.46,12.12,81.7,253.17,4.96,8.1,6.42,4.67,8.42,30.12,5.16,4.42,7.43,6.31,4.13,0.31,-373.57,0,0,0,0,0,0
02/07/2022 00:00,3.14,12.02,4.36,4.48,7.07,5.12,3.2,10.16,0.47,7.1,5.63,4.29,0.83,3.39,2.29,0,10.56,11.6,6.78,9.26,13.12,3.31,15.1,0,1.6,2.37,0.48,7.7,5.48,4.78,8.38,9.43,43.09,252.69,4.1,7.74,6.14,4.41,8.61,28.71,4.77,4.46,7.11,7.06,5.18,0.28,-373.57,0,0,0,0,0,0
02/07/2022 00:15,2.99,10.3,4.32,4.32,8.5,4.86,3.02,10.94,0.72,6.63,4.86,3.64,0.93,3.29,2.28,0,11.36,12.17,6.02,8.67,14.42,3.24,15.61,0,1.19,2.74,0.49,7.23,6.34,3.99,7.72,8.62,49.22,223.99,3.88,8.31,6.11,4.54,7.59,28.81,4.34,4.99,6.33,6.01,5.31,0.26,-373.57,0,0,0,0,0,0
02/07/2022 00:30,2.48,9.52,4.04,4.22,6.86,7.9,2.83,5.26,0.96,6.2,4.8,3.7,0.83,3.28,2.04,0,9.26,17.7,6.13,8.09,7.87,3.13,14.49,0,1.13,3.27,0.48,6.57,5.49,3.98,7.96,11.53,60.05,198.16,4.11,6.58,6.01,4.67,7.88,25.52,4.24,7.03,6.06,5.97,3.98,0.4,-373.57,0,0,0,0,0,0
02/07/2022 00:45,2.08,9.53,3.48,4.13,8.48,10.24,2.4,8.71,1.18,6.28,5.21,3.29,0.83,3.3,1.79,0,8.74,14.67,5.31,7.69,10.79,2.93,14.06,0,1.12,2.38,0.49,6.04,5.2,3.92,7.57,13.22,52.35,201.51,3.72,6.84,4.81,3.97,7.37,23.81,3.83,6.76,5.72,5.24,3.74,1.14,-373.57,0,0,0,0,0,0
02/07/2022 01:00,2.21,8.79,3.31,3.9,6.41,5.84,2.4,9.27,0.87,5.86,4.51,2.72,0.84,0.63,1.69,0.01,8.73,11.03,5.2,7.69,11.41,3.04,13.41,0,1.06,2.37,0.49,6.22,3.17,4.03,7.04,8.84,44.95,201.03,3.34,8.26,4.81,3.91,6.82,22.56,3.64,4.58,5.84,7.39,3.67,1.03,-373.57,0,0,0,0,0,0
02/07/2022 01:15,2.91,8.89,3.23,3.53,6.06,6.22,2.28,5.26,0.73,5.4,3.89,2.7,0.83,0,1.59,0,8.13,14.03,5.13,7.81,7.19,2.86,12.73,0,0.78,2.38,0.49,6.03,2.5,3.56,6.61,6.54,47.51,183.34,3.42,6.06,4.5,3.57,6.14,22.56,3.51,4.6,5.31,8.58,3.37,0.79,-374.28,0,0,0,0,0,0
02/07/2022 01:30,2,8.5,3.27,3.47,5.91,7.72,2.26,11.78,0.6,5.51,4.34,2.73,0.84,0.04,1.51,0,7.68,13.72,4.76,7.44,14.18,2.69,12.23,0,0.72,2.71,0.47,5.62,2.37,3.48,6.81,7.67,50.64,179.99,3.27,6.72,4.32,3.48,6.3,20.86,3.27,4.79,5.39,5.31,3.19,0.69,-373.57,0,0,0,0,0,0
02/07/2022 01:45,1.96,8.54,3.24,3.23,6.22,6.73,2.47,3.79,0.5,5.41,4,2.41,0.84,0,1.14,0,8.14,9.86,4.63,7.54,5.3,2.52,12.28,0,1.31,2.37,0.47,5.5,2.23,2.44,6.6,7.52,22.44,176.64,2.98,7.06,4.23,3.38,5.91,20.96,3.04,4.3,5.91,4.27,2.9,0.57,-373.57,0,0,0,0,0,0
02/07/2022 02:00,1.68,8.41,3.04,3,7.19,3,2.46,3.77,0.27,5.08,4.09,2.33,0.84,0,1.21,0,8,8.01,4.64,7.08,5.7,2.37,11.16,0,3.79,2.69,0.48,5.41,2.29,3.29,6.1,4.99,42.81,175.68,2.91,6.49,4.14,3.31,5.87,19.63,3.17,4.98,5.59,6.16,2.62,0.47,-373.57,0,0,0,0,0,0
02/07/2022 02:15,1.66,7.48,2.96,2.92,5.62,2.71,2.8,6.91,0.28,4.88,3.61,2.2,0.84,0,1.01,0,6.87,8.23,4.53,7.79,9.31,2.33,11.19,0,3.84,3.11,0.47,5.26,2.23,1.87,5.92,4.51,56.49,165.16,3.04,5.93,3.99,3.19,5.69,18.33,2.79,7.92,4.53,6.3,2.48,0.4,-373.57,0,0,0,0,0,0
02/07/2022 02:30,1.59,7.51,3.03,2.73,5.59,3.62,2.34,3.89,0.16,4.93,3.78,2.11,0.84,0.02,0.91,0,6.99,8.6,4.08,7.99,5.81,2.22,10.8,0,3.84,3.17,0.48,5.19,2.21,3.1,5.71,4.08,33.84,152.72,2.97,5.46,3.68,3.67,5.97,18.39,2.62,6.14,4.51,6.26,2.18,0.39,-373.57,0,0,0,0,0,0
02/07/2022 02:45,1.48,7.17,3.06,3.12,5.43,2.84,2.54,6.24,0.14,4.52,3.99,1.94,0.84,0.01,1.1,0,7.07,7.51,3.86,7.14,7.94,2.31,10.58,0,2.73,3.47,0.47,5.53,2.02,2.46,5.62,6.33,49.08,167.07,3.11,5.44,3.68,3.02,5.16,18.16,2.82,5.44,4.19,4.83,2.23,0.36,-373.57,0,0,0,0,0,0
02/07/2022 03:00,1.52,6.92,2.82,3.19,5.46,2.74,2.24,11.2,0.11,4.37,3.6,1.98,0.84,0,0.99,0,6.31,7.3,3.77,6.66,12.62,2.24,10.14,0,0.54,2.57,0.47,5.38,2.09,1.58,5.46,6.78,48.94,163.73,3.6,5.1,3.77,3.04,5.24,17.84,2.5,4.61,4.11,2.52,1.93,0.31,-373.57,0,0,0,0,0,0
02/07/2022 03:15,1.66,7.1,2.89,2.63,5.21,2.42,2.11,5.62,0.09,4.47,3.66,1.97,0.84,0,0.92,0,6.62,6.97,3.89,6.52,6.97,2.17,10.09,0,0.63,2.38,0.47,5.13,1.98,1.56,5.5,4.91,44.23,151.29,3.54,4.64,3.64,3.07,5.16,19.57,2.58,4.48,4.02,2.71,2.16,0.29,-373.57,0,0,0,0,0,0
02/07/2022 03:30,1.74,6.82,2.78,2.62,6.59,2.32,2.36,3.53,0.17,4.53,3.39,1.92,0.84,0,0.97,0,8.07,6.92,3.79,6.59,4.88,2.3,10.29,0,0.69,2.37,0.47,4.94,2.03,2.7,5.66,7.17,55.49,157.03,3.28,5.26,3.58,3.12,5.47,17.96,2.62,4.43,3.81,2.43,1.86,0.28,-373.57,0,0,0,0,0,0
02/07/2022 03:45,1.68,6.88,2.91,2.6,5.71,2.5,2.16,3.09,0.1,4.7,3.4,2.08,0.84,0,1.02,0,6.3,6.62,3.89,6.28,4.3,2.23,10.52,0,0.88,3.3,0.48,5.18,2.06,1.7,5.06,5.32,35.4,146.03,2.84,4.63,3.46,2.98,4.88,17.22,2.74,6.86,3.99,2.67,1.79,0.28,-373.57,0,0,0,0,0,0
02/07/2022 04:00,1.59,6.58,2.72,2.59,7.66,2.24,2.09,2.94,0.11,4.63,3.78,2.02,0.84,0.1,0.8,0.01,6.63,7.24,3.86,6.47,4.29,2.16,10,0,4.53,2.68,0.47,4.91,2.17,1.4,5.09,6.19,29.56,145.55,2.87,4.19,3.8,2.8,4.93,17.29,2.59,6.34,3.92,6.33,1.71,0.67,-373.57,0,0,0,0,0,0
02/07/2022 04:15,1.48,7.2,2.67,2.29,5.66,2.9,2.6,11.51,0.11,4.28,3.28,1.73,0.86,2.38,1,0.01,6.61,6.84,3.61,6.49,13.13,2.14,10.01,0,3.64,2.38,0.48,5.13,4.04,1,5.06,4.93,14.32,143.64,2.79,4.98,3.37,3,4.96,17.17,2.51,4.39,4.3,5.82,1.87,1.19,-373.57,0,0,0,0,0,0
02/07/2022 04:30,1.54,7.93,2.69,2.37,5.56,2.24,2.01,3.37,0.11,4.32,3.23,1.93,0.84,0.01,0.96,0,6.31,6.52,3.87,6.24,4.49,2.03,9.72,0,0.48,2.4,0.47,5.14,2.22,2.78,5.01,3.29,33.12,142.2,2.71,4.04,3.37,3.08,5.02,17.28,2.56,4.62,3.87,2.32,1.7,1.02,-373.57,0,0,0,0,0,0
02/07/2022 04:45,1.48,8.12,2.66,2.6,5.57,2.22,2.22,6.8,0.17,4.29,3.53,1.91,0.07,0.03,0.83,0,6.49,6.76,3.86,6.52,7.88,2.22,9.92,0,3.87,2.36,0.44,5,1.32,1.01,4.98,2.9,58.62,154.16,2.81,4.88,3.6,3.33,5.2,17.14,2.58,4.32,4.08,5.83,1.67,0.78,-373.57,0,0,0,0,0,0
02/07/2022 05:00,1.49,7.91,2.81,2.48,5.46,2.7,2.04,9.38,0.09,4.42,3.61,1.92,0,0,0.79,0,6.3,6.91,3.76,6.33,10.91,2.1,10.1,0,0.53,2.54,0.46,4.79,1.18,1.44,5.08,3.36,48.08,149.85,2.9,4.63,3.66,3.2,5.63,17.42,2.5,4.48,4.16,2.32,1.72,0.59,-373.57,0,0,0,0,0,0
02/07/2022 05:15,1.37,6.76,2.9,2.32,6.36,2.16,1.93,4.4,0.11,4.57,3.38,1.88,0,0,1.04,0,6.98,6.33,3.96,6.59,5.84,2.22,10.27,0,0.53,3.14,0.44,5.21,1.23,1.18,5.38,6.43,95.23,153.68,2.79,4.92,3.4,2.7,4.79,17.86,2.42,5.7,4.3,2.4,1.69,0.49,-373.57,0,0,0,0,0,0
02/07/2022 05:30,2.6,6.96,2.87,2.26,6.24,2,1.88,3.79,0.11,4.41,3.48,2,0,1.1,1.01,0,6.66,6.12,4.14,6.59,5.02,2.71,10.82,0,0.86,2.34,0.44,5.11,2.06,1.16,5.11,5.21,36.26,152.96,2.62,5.12,3.9,2.84,4.77,17.94,2.5,6.67,4.42,2.68,1.81,0.47,-373.57,0,0,0,0,0,0
02/07/2022 05:45,2.01,7.17,2.84,2.68,5.7,2.08,2.7,8.12,0.12,4.6,3.57,2.04,0,4.08,1.22,0,7.32,6.04,4.06,6.68,9.96,2.4,11,0,0.76,2.38,0.44,5.23,4.46,1.07,4.98,3.19,43.81,164.2,2.86,3.97,4.02,2.63,4.82,18.92,2.66,4.66,5.16,2.57,1.76,0.41,-373.57,0,0,0,0,0,0
02/07/2022 06:00,1.82,6.91,2.99,2.77,5.69,1.88,1.99,6.34,0.17,4.5,3.18,2.22,0,0.84,1.23,0,8.07,6.08,4.26,6.81,7.84,2.58,11.24,0.19,0.46,2.36,0.46,5.28,2.13,1.46,5,3.02,29.7,164.68,2.69,4.53,3.99,2.83,4.84,19.34,2.73,4.43,5.3,2.34,1.5,0.38,-373.57,0,0,0,0,0,0
02/07/2022 06:15,1.98,7.64,3.27,2.77,5.99,1.91,1.96,6.09,0.18,5.06,3.52,2.23,0,0,1.36,0,8.79,6.54,4.59,6.8,7.89,2.74,11.44,0.1,0.59,2.7,0.44,5.62,1.56,2.68,5.26,3.29,87.4,166.59,2.89,3.56,4.02,2.84,4.97,21.97,2.9,4.63,4.42,2.58,1.62,0.33,-373.57,0,0,0,0,0,0
02/07/2022 06:30,2.02,8,3.29,3.11,6.49,2.26,2.22,8.86,0.21,5.1,3.41,2.21,0,0.01,1.6,0.01,8.41,6.54,4.64,7.48,11.04,2.72,11.84,0,1.82,2.37,0.44,6.01,1.69,0.99,5.53,3.54,61.19,171.86,3.24,4.8,4.67,3.18,5.48,21.32,2.94,4.57,5.02,3.64,1.61,0.32,-373.57,0,0,0,0,0,0
02/07/2022 06:45,2.19,8.3,3.4,3.2,6.57,2.3,2.59,5.28,0.18,5.21,4.12,2.5,0,0,1.78,0.06,8.23,6.61,5.16,8.66,7.3,3.68,12.64,0,3.2,3.12,0.44,6.19,1.76,1.14,5.68,6.18,0.93,172.81,3.42,3.96,4.71,3.84,6.14,22.63,3.08,6.38,5.31,5.26,1.56,0.3,-373.57,0,0,0,0,0,0
02/07/2022 07:00,2.63,9.08,3.84,2.89,8.61,2.72,2.21,9.96,0.28,5.53,3.79,2.46,0,0.07,1.83,0.14,8.14,7.92,5.02,8.66,12.21,4,14.53,0,1.31,2.44,0.44,5.99,1.97,1.47,6.26,6.49,45.8,216.82,3.68,4.06,4.64,4.16,6.56,23.12,3.54,6.43,5.57,3.39,1.72,0.28,-373.57,0,0,0,0,0,0
